dates,etcs,parks,results,times,year
09.24(화),-,광주,키움 lose 0 vs win 5 KIA,18:30,2019
09.27(금),우천취소,사직,키움vs 롯데,18:30,2019
09.28(토),우천취소,사직,키움vs 롯데,17:00,2019
09.29(일),-,사직,키움 win 4 vs lose 1 롯데,14:00,2019
08.01(목),-,수원,한화 win 3 vs lose 1 KT,18:30,2019
08.03(토),-,고척,KT win 7 vs lose 1 키움,18:00,2019
08.04(일),-,고척,KT win 5 vs lose 3 키움,17:00,2019
08.06(화),-,문학,KT win 3 vs lose 0 SK,18:30,2019
08.07(수),-,문학,KT lose 2 vs win 5 SK,18:30,2019
08.08(목),-,잠실,KT lose 2 vs win 7 두산,18:30,2019
08.09(금),-,잠실,KT lose 1 vs win 3 두산,18:30,2019
08.10(토),-,수원,한화 lose 4 vs win 5 KT,18:00,2019
08.11(일),-,수원,한화 win 6 vs lose 4 KT,17:00,2019
08.13(화),-,사직,KT lose 5 vs win 6 롯데,18:30,2019
08.14(수),-,사직,KT win 6 vs lose 0 롯데,18:30,2019
08.15(목),우천취소,수원,삼성vs KT,17:00,2019
08.16(금),-,수원,삼성 lose 1 vs win 9 KT,18:30,2019
08.17(토),-,광주,KT win 4 vs lose 3 KIA,18:00,2019
08.18(일),-,광주,KT win 2 vs lose 1 KIA,17:00,2019
08.20(화),-,수원,키움 lose 0 vs win 6 KT,18:30,2019
08.21(수),-,수원,키움 win 8 vs lose 1 KT,18:30,2019
08.22(목),-,수원,롯데 lose 2 vs win 4 KT,18:30,2019
08.23(금),-,수원,롯데 same 3 vs same 3 KT,18:30,2019
08.24(토),-,잠실,KT lose 8 vs win 12 LG,18:00,2019
08.25(일),-,잠실,KT win 7 vs lose 3 LG,17:00,2019
08.27(화),-,창원,KT lose 3 vs win 4 NC,18:30,2019
08.28(수),-,창원,KT win 8 vs lose 2 NC,18:30,2019
08.29(목),-,수원,두산 lose 8 vs win 11 KT,18:30,2019
08.30(금),-,수원,두산 win 3 vs lose 1 KT,18:30,2019
08.31(토),-,대전,KT win 6 vs lose 1 한화,18:00,2019
10.01(화),-,사직,키움 win 3 vs lose 1 롯데,18:30,2019
10.01(화),-,잠실,NC lose 5 vs win 6 두산,18:30,2019
10.01(화),-,잠실,NC lose 5 vs win 6 두산,18:30,2019
